integration_run_id,customer_id,workflow_run_id,integration_name,started_at,run_status,records_processed,integration_metadata
3806,89,1323,Salesforce,2026-04-18,failed,1649,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 456, ""error_code"": ""rate_limit""}"
3807,89,1323,LinkedIn Sales Navigator,2026-04-18,failed,786,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 642, ""error_code"": ""rate_limit""}"
3808,89,1323,HubSpot,2026-04-18,failed,281,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1590, ""error_code"": ""timeout""}"
3809,89,1323,Claygent,2026-04-18,failed,83,"{""provider_category"": ""AI"", ""response_time_ms"": 1674, ""error_code"": ""mapping_error""}"
3810,89,1324,Salesforce,2026-03-25,completed,556,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 227, ""error_code"": null}"
3811,89,1324,Waterfall,2026-03-25,completed,398,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 801, ""error_code"": null}"
3812,89,1324,HubSpot,2026-03-25,completed,2420,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1309, ""error_code"": null}"
3813,89,1324,Claygent,2026-03-25,completed,1107,"{""provider_category"": ""AI"", ""response_time_ms"": 1126, ""error_code"": null}"
3814,89,1325,HubSpot,2026-06-04,completed,1294,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 384, ""error_code"": null}"
3815,89,1325,OpenAI,2026-06-04,completed,658,"{""provider_category"": ""AI"", ""response_time_ms"": 595, ""error_code"": null}"
3816,89,1325,LinkedIn Sales Navigator,2026-06-04,completed,520,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1949, ""error_code"": null}"
3817,89,1325,Waterfall,2026-06-04,completed,2224,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 803, ""error_code"": null}"
3818,89,1325,Claygent,2026-06-04,completed,984,"{""provider_category"": ""AI"", ""response_time_ms"": 579, ""error_code"": null}"
3819,89,1326,HubSpot,2026-05-25,completed,1722,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1608, ""error_code"": null}"
3820,89,1326,Apollo,2026-05-25,completed,1947,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2327, ""error_code"": null}"
3821,89,1326,Claygent,2026-05-25,completed,1832,"{""provider_category"": ""AI"", ""response_time_ms"": 1089, ""error_code"": null}"
3822,90,1327,LinkedIn Sales Navigator,2026-04-02,completed,1123,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2007, ""error_code"": null}"
3823,90,1327,OpenAI,2026-04-02,completed,1674,"{""provider_category"": ""AI"", ""response_time_ms"": 2136, ""error_code"": null}"
3824,90,1327,Claygent,2026-04-02,completed,1832,"{""provider_category"": ""AI"", ""response_time_ms"": 1755, ""error_code"": null}"
3825,90,1328,Claygent,2026-03-30,completed,900,"{""provider_category"": ""AI"", ""response_time_ms"": 495, ""error_code"": null}"
3826,90,1328,Salesforce,2026-03-30,completed,931,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1797, ""error_code"": null}"
3827,90,1329,Apollo,2026-02-14,completed,1128,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1100, ""error_code"": null}"
3828,90,1330,Apollo,2026-01-22,completed,2011,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 596, ""error_code"": null}"
3829,90,1330,HubSpot,2026-01-22,completed,551,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1684, ""error_code"": null}"
3830,90,1330,Waterfall,2026-01-22,completed,978,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1130, ""error_code"": null}"
3831,90,1330,LinkedIn Sales Navigator,2026-01-22,completed,1045,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1333, ""error_code"": null}"
3832,90,1330,Claygent,2026-01-22,completed,2428,"{""provider_category"": ""AI"", ""response_time_ms"": 2046, ""error_code"": null}"
3833,90,1331,Apollo,2026-04-09,completed,1743,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 481, ""error_code"": null}"
3834,90,1331,Salesforce,2026-04-09,completed,2223,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2344, ""error_code"": null}"
3835,90,1331,LinkedIn Sales Navigator,2026-04-09,completed,2124,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 578, ""error_code"": null}"
3836,90,1331,HubSpot,2026-04-09,completed,2000,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2296, ""error_code"": null}"
3837,90,1332,OpenAI,2026-02-06,completed,234,"{""provider_category"": ""AI"", ""response_time_ms"": 1062, ""error_code"": null}"
3838,90,1332,Apollo,2026-02-06,completed,928,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 681, ""error_code"": null}"
3839,90,1333,Apollo,2026-02-19,completed,2201,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1094, ""error_code"": null}"
3840,90,1334,OpenAI,2026-03-01,completed,1890,"{""provider_category"": ""AI"", ""response_time_ms"": 1746, ""error_code"": null}"
3841,90,1334,Claygent,2026-03-01,completed,620,"{""provider_category"": ""AI"", ""response_time_ms"": 863, ""error_code"": null}"
3842,90,1334,Salesforce,2026-03-01,completed,2301,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 833, ""error_code"": null}"
3843,90,1335,OpenAI,2026-04-13,completed,932,"{""provider_category"": ""AI"", ""response_time_ms"": 1043, ""error_code"": null}"
3844,90,1335,Apollo,2026-04-13,completed,859,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 245, ""error_code"": null}"
3845,90,1336,Claygent,2026-04-13,failed,437,"{""provider_category"": ""AI"", ""response_time_ms"": 944, ""error_code"": ""timeout""}"
3846,90,1336,Apollo,2026-04-13,failed,1083,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1283, ""error_code"": ""timeout""}"
3847,90,1336,LinkedIn Sales Navigator,2026-04-13,failed,1442,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2334, ""error_code"": ""mapping_error""}"
3848,90,1336,Salesforce,2026-04-13,failed,1185,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 575, ""error_code"": ""timeout""}"
3849,90,1337,OpenAI,2026-03-17,completed,127,"{""provider_category"": ""AI"", ""response_time_ms"": 1457, ""error_code"": null}"
3850,90,1338,Salesforce,2026-02-18,completed,1106,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 883, ""error_code"": null}"
3851,90,1338,LinkedIn Sales Navigator,2026-02-18,completed,350,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1210, ""error_code"": null}"
3852,90,1338,Apollo,2026-02-18,completed,2096,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1008, ""error_code"": null}"
3853,90,1339,OpenAI,2026-02-14,completed,2339,"{""provider_category"": ""AI"", ""response_time_ms"": 1941, ""error_code"": null}"
3854,90,1339,Apollo,2026-02-14,completed,344,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1054, ""error_code"": null}"
3855,90,1339,LinkedIn Sales Navigator,2026-02-14,completed,1314,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 565, ""error_code"": null}"
3856,90,1339,Waterfall,2026-02-14,completed,2038,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1252, ""error_code"": null}"
3857,90,1340,Waterfall,2026-03-06,failed,2057,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1863, ""error_code"": ""timeout""}"
3858,90,1340,LinkedIn Sales Navigator,2026-03-06,failed,1538,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 312, ""error_code"": ""timeout""}"
3859,90,1341,OpenAI,2026-02-18,completed,1121,"{""provider_category"": ""AI"", ""response_time_ms"": 252, ""error_code"": null}"
3860,90,1341,LinkedIn Sales Navigator,2026-02-18,completed,406,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 210, ""error_code"": null}"
3861,90,1341,Waterfall,2026-02-18,completed,2198,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1812, ""error_code"": null}"
3862,90,1342,OpenAI,2026-03-20,completed,996,"{""provider_category"": ""AI"", ""response_time_ms"": 1785, ""error_code"": null}"
3863,90,1342,LinkedIn Sales Navigator,2026-03-20,completed,1901,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 943, ""error_code"": null}"
3864,90,1342,Salesforce,2026-03-20,completed,199,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1815, ""error_code"": null}"
3865,90,1342,HubSpot,2026-03-20,completed,534,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 384, ""error_code"": null}"
3866,91,1343,LinkedIn Sales Navigator,2026-05-30,failed,2471,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1401, ""error_code"": ""timeout""}"
3867,91,1343,OpenAI,2026-05-30,failed,846,"{""provider_category"": ""AI"", ""response_time_ms"": 1882, ""error_code"": ""rate_limit""}"
3868,91,1343,Salesforce,2026-05-30,failed,1162,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2232, ""error_code"": ""timeout""}"
3869,91,1344,LinkedIn Sales Navigator,2026-04-27,completed,370,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1628, ""error_code"": null}"
3870,91,1344,Apollo,2026-04-27,completed,1498,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1177, ""error_code"": null}"
3871,91,1344,HubSpot,2026-04-27,completed,1176,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2015, ""error_code"": null}"
3872,91,1344,Salesforce,2026-04-27,completed,1085,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1509, ""error_code"": null}"
3873,91,1345,Salesforce,2026-06-28,completed,160,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1170, ""error_code"": null}"
3874,91,1345,LinkedIn Sales Navigator,2026-06-28,completed,1856,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1631, ""error_code"": null}"
3875,91,1346,OpenAI,2026-06-08,completed,2199,"{""provider_category"": ""AI"", ""response_time_ms"": 375, ""error_code"": null}"
3876,91,1346,LinkedIn Sales Navigator,2026-06-08,completed,1183,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 319, ""error_code"": null}"
3877,91,1347,HubSpot,2026-05-04,failed,628,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1869, ""error_code"": ""rate_limit""}"
3878,91,1347,Claygent,2026-05-04,failed,2165,"{""provider_category"": ""AI"", ""response_time_ms"": 1143, ""error_code"": ""mapping_error""}"
3879,91,1347,Apollo,2026-05-04,failed,1901,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1968, ""error_code"": ""timeout""}"
3880,91,1348,Waterfall,2026-06-06,failed,1424,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 800, ""error_code"": ""timeout""}"
3881,91,1348,LinkedIn Sales Navigator,2026-06-06,failed,2407,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1361, ""error_code"": ""timeout""}"
3882,91,1348,Salesforce,2026-06-06,failed,268,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 563, ""error_code"": ""timeout""}"
3883,91,1348,OpenAI,2026-06-06,failed,783,"{""provider_category"": ""AI"", ""response_time_ms"": 2203, ""error_code"": ""rate_limit""}"
3884,92,1349,HubSpot,2026-02-25,completed,499,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 721, ""error_code"": null}"
3885,92,1349,Claygent,2026-02-25,completed,818,"{""provider_category"": ""AI"", ""response_time_ms"": 2215, ""error_code"": null}"
3886,92,1350,Claygent,2026-05-05,completed,320,"{""provider_category"": ""AI"", ""response_time_ms"": 383, ""error_code"": null}"
3887,92,1350,Apollo,2026-05-05,completed,1706,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1688, ""error_code"": null}"
3888,92,1350,LinkedIn Sales Navigator,2026-05-05,completed,537,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 322, ""error_code"": null}"
3889,92,1350,HubSpot,2026-05-05,completed,1800,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1294, ""error_code"": null}"
3890,92,1351,Waterfall,2026-04-17,completed,1488,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2094, ""error_code"": null}"
3891,92,1351,Claygent,2026-04-17,completed,922,"{""provider_category"": ""AI"", ""response_time_ms"": 1972, ""error_code"": null}"
3892,92,1352,Claygent,2026-05-17,completed,2122,"{""provider_category"": ""AI"", ""response_time_ms"": 1202, ""error_code"": null}"
3893,92,1352,OpenAI,2026-05-17,completed,1647,"{""provider_category"": ""AI"", ""response_time_ms"": 1249, ""error_code"": null}"
3894,92,1353,Salesforce,2026-04-13,completed,812,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 337, ""error_code"": null}"
3895,92,1353,LinkedIn Sales Navigator,2026-04-13,completed,1938,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1722, ""error_code"": null}"
3896,92,1353,Waterfall,2026-04-13,completed,1834,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 220, ""error_code"": null}"
3897,92,1353,Claygent,2026-04-13,completed,1451,"{""provider_category"": ""AI"", ""response_time_ms"": 832, ""error_code"": null}"
3898,92,1354,Waterfall,2026-02-24,completed,1517,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1836, ""error_code"": null}"
3899,92,1354,HubSpot,2026-02-24,completed,1494,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1284, ""error_code"": null}"
3900,92,1354,Claygent,2026-02-24,completed,63,"{""provider_category"": ""AI"", ""response_time_ms"": 1202, ""error_code"": null}"
3901,92,1354,Salesforce,2026-02-24,completed,170,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2002, ""error_code"": null}"
3902,92,1355,Waterfall,2026-03-05,completed,1386,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 217, ""error_code"": null}"
3903,92,1355,Claygent,2026-03-05,completed,140,"{""provider_category"": ""AI"", ""response_time_ms"": 1396, ""error_code"": null}"
3904,92,1355,LinkedIn Sales Navigator,2026-03-05,completed,574,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1021, ""error_code"": null}"
3905,92,1356,Claygent,2026-03-07,completed,1229,"{""provider_category"": ""AI"", ""response_time_ms"": 2036, ""error_code"": null}"
3906,92,1356,Apollo,2026-03-07,completed,940,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2314, ""error_code"": null}"
3907,92,1357,LinkedIn Sales Navigator,2026-05-05,completed,396,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2394, ""error_code"": null}"
3908,92,1357,Claygent,2026-05-05,completed,692,"{""provider_category"": ""AI"", ""response_time_ms"": 2190, ""error_code"": null}"
3909,92,1358,Salesforce,2026-04-24,completed,1436,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 368, ""error_code"": null}"
3910,92,1358,OpenAI,2026-04-24,completed,1048,"{""provider_category"": ""AI"", ""response_time_ms"": 419, ""error_code"": null}"
3911,92,1358,LinkedIn Sales Navigator,2026-04-24,completed,2152,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 707, ""error_code"": null}"
3912,92,1358,Claygent,2026-04-24,completed,2405,"{""provider_category"": ""AI"", ""response_time_ms"": 1933, ""error_code"": null}"
3913,92,1359,Salesforce,2026-03-23,completed,174,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2290, ""error_code"": null}"
3914,92,1360,HubSpot,2026-03-22,completed,911,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1708, ""error_code"": null}"
3915,92,1360,Apollo,2026-03-22,completed,1412,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2282, ""error_code"": null}"
3916,92,1360,LinkedIn Sales Navigator,2026-03-22,completed,2142,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 518, ""error_code"": null}"
3917,92,1360,Claygent,2026-03-22,completed,303,"{""provider_category"": ""AI"", ""response_time_ms"": 2279, ""error_code"": null}"
3918,92,1361,Apollo,2026-04-16,completed,531,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 716, ""error_code"": null}"
3919,92,1361,HubSpot,2026-04-16,completed,938,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2306, ""error_code"": null}"
3920,92,1362,HubSpot,2026-05-04,completed,1214,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2442, ""error_code"": null}"
3921,92,1362,Apollo,2026-05-04,completed,1321,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1904, ""error_code"": null}"
3922,92,1362,Salesforce,2026-05-04,completed,1941,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1286, ""error_code"": null}"
3923,92,1362,Claygent,2026-05-04,completed,482,"{""provider_category"": ""AI"", ""response_time_ms"": 1987, ""error_code"": null}"
3924,92,1363,Claygent,2026-05-15,completed,1129,"{""provider_category"": ""AI"", ""response_time_ms"": 285, ""error_code"": null}"
3925,92,1363,Waterfall,2026-05-15,completed,1588,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1433, ""error_code"": null}"
3926,92,1363,OpenAI,2026-05-15,completed,557,"{""provider_category"": ""AI"", ""response_time_ms"": 834, ""error_code"": null}"
3927,92,1364,OpenAI,2026-05-15,completed,252,"{""provider_category"": ""AI"", ""response_time_ms"": 428, ""error_code"": null}"
3928,92,1365,LinkedIn Sales Navigator,2026-04-02,completed,2031,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1898, ""error_code"": null}"
3929,92,1365,Salesforce,2026-04-02,completed,1748,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2284, ""error_code"": null}"
3930,92,1365,Waterfall,2026-04-02,completed,271,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2495, ""error_code"": null}"
3931,92,1365,HubSpot,2026-04-02,completed,1508,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 231, ""error_code"": null}"
3932,92,1365,Claygent,2026-04-02,completed,1285,"{""provider_category"": ""AI"", ""response_time_ms"": 575, ""error_code"": null}"
3933,92,1366,Salesforce,2026-02-24,completed,1921,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1148, ""error_code"": null}"
3934,92,1366,Claygent,2026-02-24,completed,963,"{""provider_category"": ""AI"", ""response_time_ms"": 1801, ""error_code"": null}"
3935,92,1367,Salesforce,2026-05-07,failed,186,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1709, ""error_code"": ""rate_limit""}"
3936,92,1367,HubSpot,2026-05-07,failed,2310,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1006, ""error_code"": ""mapping_error""}"
3937,92,1367,Claygent,2026-05-07,failed,370,"{""provider_category"": ""AI"", ""response_time_ms"": 580, ""error_code"": ""timeout""}"
3938,92,1368,Waterfall,2026-02-23,completed,59,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1167, ""error_code"": null}"
3939,92,1368,OpenAI,2026-02-23,completed,2275,"{""provider_category"": ""AI"", ""response_time_ms"": 2495, ""error_code"": null}"
3940,92,1368,LinkedIn Sales Navigator,2026-02-23,completed,1883,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2324, ""error_code"": null}"
3941,92,1368,Claygent,2026-02-23,completed,744,"{""provider_category"": ""AI"", ""response_time_ms"": 457, ""error_code"": null}"
3942,92,1369,HubSpot,2026-03-17,completed,1274,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2299, ""error_code"": null}"
3943,92,1369,Waterfall,2026-03-17,completed,429,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 960, ""error_code"": null}"
3944,92,1369,Claygent,2026-03-17,completed,1254,"{""provider_category"": ""AI"", ""response_time_ms"": 963, ""error_code"": null}"
3945,92,1370,HubSpot,2026-04-20,completed,1828,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1864, ""error_code"": null}"
3946,92,1370,OpenAI,2026-04-20,completed,1031,"{""provider_category"": ""AI"", ""response_time_ms"": 2011, ""error_code"": null}"
3947,92,1370,Claygent,2026-04-20,completed,2482,"{""provider_category"": ""AI"", ""response_time_ms"": 1540, ""error_code"": null}"
3948,92,1371,Apollo,2026-05-17,completed,2380,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1571, ""error_code"": null}"
3949,92,1371,OpenAI,2026-05-17,completed,1071,"{""provider_category"": ""AI"", ""response_time_ms"": 576, ""error_code"": null}"
3950,92,1371,LinkedIn Sales Navigator,2026-05-17,completed,1389,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1552, ""error_code"": null}"
3951,92,1371,Claygent,2026-05-17,completed,1840,"{""provider_category"": ""AI"", ""response_time_ms"": 1852, ""error_code"": null}"
3952,92,1372,OpenAI,2026-03-15,completed,548,"{""provider_category"": ""AI"", ""response_time_ms"": 2402, ""error_code"": null}"
3953,92,1372,HubSpot,2026-03-15,completed,795,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 769, ""error_code"": null}"
3954,92,1372,LinkedIn Sales Navigator,2026-03-15,completed,2411,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 797, ""error_code"": null}"
3955,92,1372,Claygent,2026-03-15,completed,1045,"{""provider_category"": ""AI"", ""response_time_ms"": 758, ""error_code"": null}"
3956,92,1373,OpenAI,2026-04-21,completed,313,"{""provider_category"": ""AI"", ""response_time_ms"": 1034, ""error_code"": null}"
3957,92,1373,Claygent,2026-04-21,completed,2158,"{""provider_category"": ""AI"", ""response_time_ms"": 1894, ""error_code"": null}"
3958,92,1374,Salesforce,2026-04-25,completed,2350,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 208, ""error_code"": null}"
3959,92,1374,OpenAI,2026-04-25,completed,271,"{""provider_category"": ""AI"", ""response_time_ms"": 1644, ""error_code"": null}"
3960,92,1374,Apollo,2026-04-25,completed,1431,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 474, ""error_code"": null}"
3961,92,1374,HubSpot,2026-04-25,completed,589,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1820, ""error_code"": null}"
3962,92,1374,Claygent,2026-04-25,completed,2011,"{""provider_category"": ""AI"", ""response_time_ms"": 1938, ""error_code"": null}"
3963,92,1375,Apollo,2026-05-06,completed,301,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1395, ""error_code"": null}"
3964,92,1375,Waterfall,2026-05-06,completed,668,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 559, ""error_code"": null}"
3965,92,1375,HubSpot,2026-05-06,completed,2139,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1966, ""error_code"": null}"
3966,92,1375,LinkedIn Sales Navigator,2026-05-06,completed,1864,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1224, ""error_code"": null}"
3967,92,1375,Claygent,2026-05-06,completed,1917,"{""provider_category"": ""AI"", ""response_time_ms"": 608, ""error_code"": null}"
3968,92,1376,Waterfall,2026-03-21,completed,2291,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1508, ""error_code"": null}"
3969,92,1376,Claygent,2026-03-21,completed,253,"{""provider_category"": ""AI"", ""response_time_ms"": 2425, ""error_code"": null}"
3970,92,1377,HubSpot,2026-03-14,completed,898,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1037, ""error_code"": null}"
3971,92,1377,Claygent,2026-03-14,completed,2294,"{""provider_category"": ""AI"", ""response_time_ms"": 592, ""error_code"": null}"
3972,92,1378,LinkedIn Sales Navigator,2026-04-23,failed,1930,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1410, ""error_code"": ""mapping_error""}"
3973,92,1378,Claygent,2026-04-23,failed,1714,"{""provider_category"": ""AI"", ""response_time_ms"": 1682, ""error_code"": ""mapping_error""}"
3974,92,1379,Claygent,2026-03-06,completed,75,"{""provider_category"": ""AI"", ""response_time_ms"": 2182, ""error_code"": null}"
3975,92,1379,Apollo,2026-03-06,completed,2012,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1700, ""error_code"": null}"
3976,92,1380,HubSpot,2026-04-13,completed,1880,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1179, ""error_code"": null}"
3977,92,1380,OpenAI,2026-04-13,completed,684,"{""provider_category"": ""AI"", ""response_time_ms"": 379, ""error_code"": null}"
3978,92,1380,Claygent,2026-04-13,completed,1210,"{""provider_category"": ""AI"", ""response_time_ms"": 1206, ""error_code"": null}"
3979,92,1381,Waterfall,2026-04-15,completed,1745,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1657, ""error_code"": null}"
3980,92,1381,OpenAI,2026-04-15,completed,1441,"{""provider_category"": ""AI"", ""response_time_ms"": 2289, ""error_code"": null}"
3981,92,1381,Claygent,2026-04-15,completed,140,"{""provider_category"": ""AI"", ""response_time_ms"": 1914, ""error_code"": null}"
3982,93,1382,OpenAI,2026-03-05,completed,1036,"{""provider_category"": ""AI"", ""response_time_ms"": 1694, ""error_code"": null}"
3983,93,1382,Salesforce,2026-03-05,completed,818,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1140, ""error_code"": null}"
3984,93,1382,LinkedIn Sales Navigator,2026-03-05,completed,997,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 268, ""error_code"": null}"
3985,93,1382,Waterfall,2026-03-05,completed,1567,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1316, ""error_code"": null}"
3986,93,1383,Salesforce,2026-03-24,completed,181,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 805, ""error_code"": null}"
3987,93,1383,Claygent,2026-03-24,completed,1161,"{""provider_category"": ""AI"", ""response_time_ms"": 923, ""error_code"": null}"
3988,93,1384,Apollo,2026-03-02,completed,2279,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2266, ""error_code"": null}"
3989,93,1384,Claygent,2026-03-02,completed,184,"{""provider_category"": ""AI"", ""response_time_ms"": 1494, ""error_code"": null}"
3990,93,1385,Salesforce,2026-02-06,completed,266,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 211, ""error_code"": null}"
3991,93,1385,Apollo,2026-02-06,completed,2416,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2412, ""error_code"": null}"
3992,93,1385,Waterfall,2026-02-06,completed,1204,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 689, ""error_code"": null}"
3993,93,1385,Claygent,2026-02-06,completed,1711,"{""provider_category"": ""AI"", ""response_time_ms"": 1279, ""error_code"": null}"
3994,93,1386,LinkedIn Sales Navigator,2026-01-13,completed,967,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1069, ""error_code"": null}"
3995,93,1386,Salesforce,2026-01-13,completed,2365,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2127, ""error_code"": null}"
3996,93,1387,Salesforce,2026-03-19,completed,333,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 434, ""error_code"": null}"
3997,93,1387,Waterfall,2026-03-19,completed,1471,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1687, ""error_code"": null}"
3998,93,1387,LinkedIn Sales Navigator,2026-03-19,completed,2465,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 543, ""error_code"": null}"
3999,93,1387,HubSpot,2026-03-19,completed,1600,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 2445, ""error_code"": null}"
4000,93,1387,Claygent,2026-03-19,completed,824,"{""provider_category"": ""AI"", ""response_time_ms"": 1213, ""error_code"": null}"
4001,93,1388,Apollo,2026-03-25,failed,1418,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1029, ""error_code"": ""rate_limit""}"
4002,93,1388,Salesforce,2026-03-25,failed,1963,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 287, ""error_code"": ""mapping_error""}"
4003,93,1388,HubSpot,2026-03-25,failed,2087,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1765, ""error_code"": ""rate_limit""}"
4004,93,1388,LinkedIn Sales Navigator,2026-03-25,failed,77,"{""provider_category"": ""Data Provider"", ""response_time_ms"": 1268, ""error_code"": ""rate_limit""}"
